CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
2279,21,Male,15,29,9,2,Basic,Annual,639,7,0
2280,48,Female,34,12,4,29,Premium,Quarterly,509,6,0
2281,22,Male,55,24,3,25,Premium,Quarterly,229,26,0
2282,42,Female,33,15,3,6,Basic,Monthly,449,5,0
2283,48,Male,3,29,2,15,Premium,Annual,832,12,0
2284,57,Male,43,21,5,7,Premium,Monthly,634,28,0
2285,43,Male,13,1,3,6,Basic,Monthly,501,2,0
2286,29,Female,23,28,10,14,Basic,Annual,161,4,0
2287,41,Male,38,4,9,28,Basic,Quarterly,959,7,1
2288,55,Female,47,9,2,20,Premium,Quarterly,412,25,0
2289,30,Female,27,17,1,21,Premium,Annual,811,25,0
2290,33,Female,43,6,6,13,Premium,Quarterly,176,30,0
2291,63,Male,24,30,3,16,Basic,Monthly,646,7,0
2292,60,Female,43,10,1,24,Standard,Quarterly,753,17,0
2293,63,Male,36,27,7,6,Standard,Annual,230,28,0
2294,36,Male,56,16,9,23,Standard,Monthly,130,25,1
2295,62,Female,43,6,3,20,Basic,Annual,208,28,0
2296,59,Male,32,20,1,13,Premium,Monthly,934,6,0
2297,20,Female,49,3,10,2,Premium,Monthly,960,6,0
2298,20,Female,55,15,5,5,Premium,Monthly,188,9,0
2299,57,Male,36,25,5,17,Basic,Quarterly,806,11,1
2300,18,Male,20,9,4,21,Premium,Quarterly,709,26,0
2301,20,Male,54,27,0,27,Premium,Annual,379,1,0
2302,55,Male,9,22,7,7,Standard,Quarterly,145,19,0
2303,31,Female,33,11,4,16,Basic,Quarterly,921,19,0
2304,42,Male,7,13,5,2,Basic,Annual,299,1,0
2305,34,Female,55,21,1,23,Standard,Monthly,161,30,1
2306,43,Male,56,23,2,29,Standard,Annual,898,28,0
2307,32,Male,37,7,6,7,Standard,Quarterly,668,28,0
2308,61,Male,57,23,9,17,Premium,Annual,476,18,1
2309,42,Male,40,26,9,6,Premium,Monthly,731,21,0
2310,28,Male,4,2,5,21,Premium,Monthly,387,26,0
2311,29,Male,22,1,0,11,Premium,Quarterly,348,8,0
2312,62,Female,27,19,10,8,Premium,Quarterly,327,13,0
2313,40,Female,30,18,9,3,Premium,Monthly,152,7,0
2314,45,Female,10,8,2,18,Premium,Monthly,737,23,0
2315,34,Female,8,29,6,26,Basic,Quarterly,209,30,1
2316,46,Male,55,26,5,29,Basic,Annual,682,26,1
2317,19,Female,32,5,4,3,Premium,Quarterly,506,14,0
2318,19,Female,43,24,5,24,Premium,Quarterly,146,13,1
2319,26,Male,42,25,9,10,Basic,Quarterly,971,7,0
2320,55,Male,52,6,5,27,Standard,Monthly,131,8,1
2321,31,Female,30,28,9,27,Premium,Annual,824,17,1
2322,25,Male,29,12,9,24,Basic,Quarterly,415,13,1
2323,23,Female,7,8,2,10,Standard,Annual,347,10,0
2324,32,Female,25,21,8,7,Standard,Annual,594,24,0
2325,29,Female,4,14,5,17,Premium,Annual,766,13,0
2326,29,Female,29,22,5,28,Premium,Monthly,186,18,1
2327,41,Male,2,24,7,14,Basic,Monthly,716,4,0
2328,57,Male,58,17,6,4,Premium,Quarterly,745,10,0
2329,33,Male,36,28,2,14,Standard,Quarterly,851,18,0
2330,30,Female,39,28,2,0,Premium,Monthly,135,9,0
2331,55,Male,34,14,7,11,Premium,Monthly,273,3,0
2332,51,Female,20,16,6,29,Basic,Monthly,418,23,1
2333,39,Male,33,24,6,16,Standard,Quarterly,171,22,1
2334,38,Female,13,27,9,22,Basic,Annual,842,12,0
2335,56,Female,13,23,9,13,Premium,Quarterly,460,5,0
2336,58,Female,22,13,0,13,Basic,Annual,992,16,0
2337,50,Female,42,9,10,4,Basic,Annual,489,21,0
2338,22,Male,10,22,3,13,Premium,Quarterly,240,2,0
2339,18,Male,46,7,4,24,Standard,Monthly,964,2,0
2340,37,Female,51,14,9,8,Premium,Monthly,713,13,0
2341,46,Male,52,12,10,25,Basic,Monthly,260,22,1
2342,22,Male,9,11,3,23,Basic,Monthly,634,15,0
2343,37,Male,27,2,5,11,Basic,Monthly,908,28,0
2344,41,Male,55,6,6,1,Standard,Monthly,318,18,0
2345,22,Female,45,20,8,1,Standard,Monthly,829,30,0
2346,61,Female,31,27,10,12,Standard,Annual,967,27,0
2347,28,Female,8,19,5,20,Standard,Annual,256,2,0
2348,65,Male,30,15,0,10,Standard,Quarterly,994,12,0
2349,65,Female,35,4,9,9,Premium,Monthly,455,8,1
2350,58,Female,7,29,2,15,Premium,Annual,486,4,0
2351,43,Female,3,8,1,15,Premium,Annual,153,6,0
2352,64,Female,5,6,5,0,Premium,Quarterly,674,26,0
2353,43,Female,16,24,8,20,Premium,Annual,383,16,0
2354,63,Male,60,15,5,16,Basic,Annual,280,28,1
2355,40,Female,10,26,7,24,Standard,Annual,963,28,0
2356,52,Female,35,9,10,21,Basic,Annual,499,23,1
2357,45,Female,58,16,10,3,Premium,Annual,510,22,0
2358,60,Male,53,8,0,30,Standard,Monthly,165,21,0
2359,24,Female,5,9,6,19,Premium,Monthly,554,18,0
2360,19,Male,27,4,6,8,Premium,Annual,923,20,0
2361,27,Male,18,28,0,10,Standard,Monthly,568,19,0
2362,27,Female,1,23,8,5,Basic,Quarterly,445,18,0
2363,30,Female,39,9,8,1,Standard,Quarterly,798,21,0
2364,51,Male,57,15,6,28,Standard,Monthly,927,11,1
2365,49,Female,13,28,2,15,Standard,Annual,490,15,0
2366,65,Male,27,4,10,14,Standard,Monthly,770,6,1
2367,57,Female,28,17,8,1,Basic,Monthly,404,21,0
2368,35,Female,8,16,10,8,Standard,Quarterly,218,15,0
2369,59,Male,43,7,1,2,Premium,Monthly,450,22,0
2370,38,Male,53,19,2,0,Premium,Quarterly,220,25,0
2371,45,Male,25,17,10,20,Basic,Quarterly,420,12,1
2372,20,Female,4,15,7,23,Standard,Monthly,717,20,1
2373,24,Male,29,18,8,26,Premium,Quarterly,658,6,1
2374,58,Female,21,1,10,24,Basic,Quarterly,653,23,1
2375,30,Male,7,22,7,11,Premium,Annual,806,22,0
2376,33,Male,35,11,1,26,Premium,Annual,738,7,0
2377,22,Male,60,12,2,21,Basic,Annual,256,1,0
2378,53,Female,60,8,9,4,Standard,Quarterly,273,5,0
2379,23,Male,12,24,0,23,Standard,Monthly,115,15,0
2380,36,Female,56,15,10,15,Basic,Annual,192,20,0
2381,32,Female,25,18,9,21,Basic,Quarterly,893,18,1
2382,29,Male,32,14,10,17,Basic,Quarterly,613,10,1
2383,24,Male,47,10,0,22,Basic,Annual,141,25,0
2384,22,Female,26,21,1,30,Premium,Quarterly,759,4,0
2385,58,Male,40,14,8,29,Basic,Annual,309,24,1
2386,54,Male,2,3,1,3,Standard,Quarterly,978,22,0
2387,36,Male,9,6,3,20,Standard,Quarterly,301,1,0
2388,58,Male,7,12,6,7,Premium,Monthly,352,21,0
2389,27,Female,19,11,6,26,Basic,Monthly,456,17,1
2390,26,Male,15,14,7,19,Premium,Quarterly,340,14,0
2391,36,Male,21,19,6,30,Standard,Monthly,648,24,0
2392,29,Male,14,29,7,24,Premium,Quarterly,485,25,0
2393,39,Female,53,4,7,16,Standard,Annual,485,19,1
2394,24,Male,36,12,1,19,Basic,Annual,678,5,0
2395,25,Female,56,21,9,4,Standard,Monthly,626,8,0
2396,35,Female,6,22,2,28,Basic,Annual,461,4,1
2397,32,Male,29,29,7,22,Premium,Monthly,363,23,1
2398,58,Male,24,20,1,11,Premium,Quarterly,844,27,0
2399,42,Female,50,14,7,22,Basic,Monthly,482,7,1
2400,20,Male,38,20,7,27,Premium,Quarterly,162,17,1
2401,32,Female,1,6,2,30,Standard,Monthly,705,24,1
2402,64,Male,40,4,8,29,Premium,Annual,131,5,1
2403,57,Female,14,22,7,10,Standard,Quarterly,231,6,0
2404,50,Male,55,8,0,20,Premium,Quarterly,592,11,0
2405,42,Male,3,10,9,27,Basic,Monthly,283,26,0
2406,46,Male,21,30,2,12,Basic,Annual,945,4,0
2407,64,Female,33,7,0,24,Basic,Quarterly,385,16,1
2408,20,Male,34,18,8,15,Premium,Monthly,762,19,0
2409,35,Female,11,30,2,6,Basic,Annual,479,19,0
2410,30,Male,42,16,5,3,Standard,Quarterly,369,30,0
2411,45,Female,4,20,10,26,Basic,Monthly,535,17,1
2412,34,Female,20,23,3,26,Premium,Quarterly,933,8,0
2413,19,Male,33,16,5,13,Standard,Quarterly,685,12,0
2414,35,Male,4,28,10,14,Standard,Monthly,797,25,0
2415,21,Male,54,7,5,15,Standard,Quarterly,644,23,0
2416,23,Female,30,2,10,9,Premium,Annual,179,8,1
2417,44,Male,26,3,7,22,Standard,Annual,310,19,1
2418,46,Male,38,3,10,12,Basic,Annual,915,12,0
2419,53,Female,48,11,0,1,Standard,Quarterly,777,17,0
2420,64,Female,40,14,2,10,Standard,Annual,487,15,0
2421,41,Female,60,14,4,10,Premium,Monthly,135,26,0
2422,22,Male,46,22,10,11,Basic,Quarterly,281,10,0
2423,24,Male,26,14,10,21,Standard,Quarterly,967,9,1
2424,49,Female,41,11,5,13,Premium,Monthly,893,7,0
2425,35,Male,19,11,9,22,Standard,Annual,591,17,0
2426,56,Male,19,21,0,27,Standard,Quarterly,747,11,0
2427,63,Male,20,19,7,28,Basic,Annual,778,26,0
2428,40,Female,20,15,2,23,Basic,Quarterly,698,2,0
2429,48,Female,44,5,8,26,Standard,Quarterly,149,29,1
2430,46,Female,59,14,6,12,Standard,Quarterly,153,17,0
2431,50,Male,21,22,3,21,Premium,Quarterly,287,23,0
2432,22,Male,7,26,4,19,Basic,Quarterly,178,3,0
2433,38,Male,17,9,1,9,Basic,Annual,698,19,0
2434,44,Female,17,12,4,17,Standard,Quarterly,367,2,0
2435,43,Male,31,3,4,16,Basic,Annual,229,17,0
2436,22,Male,29,14,5,30,Premium,Annual,736,23,1
2437,56,Male,19,13,1,21,Basic,Quarterly,814,13,0
2438,45,Female,60,24,10,28,Standard,Quarterly,164,24,1
2439,34,Male,8,11,4,26,Standard,Quarterly,747,10,0
2440,33,Female,31,9,3,4,Standard,Monthly,420,2,0
2441,24,Female,24,10,0,23,Standard,Annual,434,23,1
2442,58,Male,26,12,0,30,Standard,Monthly,452,6,0
2443,27,Male,1,5,7,22,Standard,Monthly,942,11,0
2444,25,Female,21,2,1,15,Premium,Quarterly,170,28,0
2445,38,Female,22,18,0,16,Standard,Monthly,328,12,0
2446,30,Female,27,20,8,30,Premium,Quarterly,724,3,1
2447,18,Female,56,10,9,8,Premium,Monthly,307,3,0
2448,23,Female,58,6,1,26,Premium,Quarterly,594,5,0
2449,27,Male,15,19,7,17,Basic,Annual,514,1,0
2450,47,Female,23,27,9,9,Basic,Annual,273,22,0
2451,48,Female,44,18,10,15,Standard,Quarterly,230,22,0
2452,48,Female,59,24,4,28,Standard,Monthly,349,2,1
2453,62,Male,35,30,6,23,Standard,Monthly,541,3,1
2454,20,Female,14,8,1,8,Standard,Annual,166,24,0
2455,39,Male,8,1,7,18,Standard,Monthly,868,17,0
2456,23,Female,58,26,4,1,Premium,Quarterly,472,16,0
2457,25,Female,18,29,8,3,Premium,Annual,823,23,0
2458,46,Male,37,9,0,28,Standard,Annual,898,29,0
2459,26,Female,15,13,4,22,Standard,Monthly,990,14,1
2460,59,Female,31,8,5,28,Premium,Monthly,501,30,1
2461,52,Female,49,7,0,6,Standard,Quarterly,904,19,0
2462,25,Male,7,14,3,14,Premium,Monthly,686,14,0
2463,21,Male,59,8,4,28,Basic,Annual,820,5,0
2464,60,Male,45,28,5,3,Standard,Quarterly,919,8,0
2465,35,Male,51,24,1,16,Standard,Quarterly,610,8,0
2466,19,Male,60,17,6,11,Premium,Quarterly,930,5,0
2467,38,Female,24,26,3,7,Standard,Monthly,392,24,0
2468,57,Male,2,11,8,22,Basic,Annual,938,13,0
2469,49,Female,49,13,8,18,Premium,Annual,782,7,1
2470,44,Male,23,20,4,0,Basic,Quarterly,211,12,0
2471,52,Female,18,9,9,6,Basic,Quarterly,440,3,0
2472,52,Female,56,13,6,1,Premium,Quarterly,475,29,0
2473,27,Female,23,22,9,27,Standard,Monthly,434,4,1
2474,22,Male,46,6,1,17,Premium,Monthly,209,28,0
2475,55,Male,36,23,4,25,Standard,Quarterly,848,10,0
2476,47,Female,20,6,8,17,Basic,Quarterly,177,14,0
2477,52,Male,53,5,0,28,Basic,Annual,798,4,0
2478,46,Female,20,30,5,8,Standard,Quarterly,201,4,0
2479,53,Male,25,10,7,17,Premium,Monthly,882,7,1
2480,30,Female,6,18,9,13,Premium,Monthly,411,3,0
2481,61,Female,20,28,6,11,Basic,Annual,311,12,0
2482,65,Male,34,13,2,2,Standard,Monthly,289,7,0
2483,29,Male,13,7,2,4,Standard,Quarterly,172,23,0
2484,51,Male,24,5,1,14,Basic,Quarterly,514,8,0
2485,50,Male,54,18,3,9,Standard,Quarterly,131,17,0
2486,59,Male,25,1,4,13,Basic,Quarterly,296,14,1
2487,21,Male,33,4,2,14,Standard,Annual,581,14,0
2488,54,Female,22,29,2,23,Premium,Annual,310,3,1
2489,21,Female,8,6,9,4,Basic,Annual,278,19,0
2490,55,Male,52,7,7,0,Premium,Monthly,156,29,0
2491,55,Female,14,20,3,20,Basic,Monthly,606,30,0
2492,38,Male,48,11,6,18,Basic,Monthly,655,25,1
2493,63,Male,46,25,7,14,Basic,Monthly,917,12,0
2494,20,Female,54,30,3,16,Standard,Monthly,660,14,0
2495,47,Female,52,27,7,17,Standard,Monthly,414,16,1
2496,53,Female,40,20,4,0,Premium,Annual,405,12,0
2497,37,Female,6,2,7,28,Standard,Quarterly,149,26,1
2498,19,Female,12,14,2,29,Standard,Quarterly,802,4,0
2499,33,Male,3,28,3,2,Standard,Annual,801,25,0
2500,20,Female,1,5,1,16,Standard,Annual,589,8,0
2501,27,Male,40,1,7,1,Basic,Monthly,874,9,0
2502,20,Female,44,1,6,26,Standard,Quarterly,885,29,1
2503,19,Female,24,13,9,4,Premium,Monthly,455,13,0
2504,24,Female,13,14,3,3,Premium,Quarterly,1000,29,0
2505,53,Female,31,5,10,2,Premium,Monthly,827,4,1
2506,30,Female,59,12,3,6,Premium,Monthly,810,14,0
2507,35,Female,51,2,6,3,Premium,Monthly,659,11,0
2508,21,Female,16,21,2,26,Premium,Monthly,532,14,1
2509,56,Female,3,30,4,0,Premium,Quarterly,157,19,0
2510,64,Female,46,30,10,18,Premium,Monthly,571,3,1
2511,45,Female,34,23,3,8,Basic,Monthly,154,4,0
2512,19,Male,7,20,3,27,Basic,Monthly,565,14,0
2513,65,Female,48,7,7,27,Basic,Annual,862,23,1
2514,30,Female,24,18,9,11,Standard,Monthly,993,24,0
2515,43,Male,39,18,1,0,Standard,Quarterly,399,8,0
2516,31,Female,22,21,4,15,Standard,Quarterly,359,4,0
2517,31,Female,18,17,9,17,Standard,Quarterly,181,29,0
2518,35,Male,42,4,6,10,Standard,Quarterly,795,3,0
2519,44,Male,15,6,7,11,Standard,Quarterly,276,7,0
2520,54,Male,7,27,4,29,Basic,Monthly,234,26,0
2521,50,Male,22,25,2,7,Premium,Quarterly,358,22,0
2522,55,Female,37,13,10,28,Premium,Annual,340,8,1
2523,30,Female,6,14,9,16,Basic,Annual,726,1,0
2524,19,Female,34,10,6,5,Premium,Monthly,940,20,0
2525,60,Male,3,16,2,24,Basic,Annual,819,29,0
2526,60,Male,23,15,5,7,Basic,Quarterly,780,17,0
2527,49,Female,16,8,5,22,Basic,Annual,122,22,1
2528,25,Female,41,9,10,9,Basic,Monthly,276,14,0
2529,32,Male,8,5,2,8,Premium,Monthly,885,22,0
2530,55,Male,38,25,6,17,Basic,Annual,891,11,1
2531,35,Male,25,1,8,11,Basic,Quarterly,944,13,0
2532,26,Male,1,7,8,26,Standard,Quarterly,821,27,0
2533,18,Male,33,17,4,1,Basic,Quarterly,910,10,0
2534,25,Male,60,11,10,2,Premium,Annual,986,2,0
2535,19,Male,20,23,3,5,Premium,Monthly,748,21,0
2536,51,Female,1,12,5,30,Premium,Annual,655,11,0
2537,34,Male,11,13,4,17,Premium,Quarterly,198,16,0
2538,46,Female,21,20,7,20,Basic,Monthly,145,9,0
2539,38,Male,14,3,7,8,Basic,Quarterly,572,8,0
2540,20,Female,27,10,5,3,Standard,Monthly,778,12,0
2541,61,Male,8,8,6,8,Standard,Quarterly,447,4,0
2542,63,Male,11,9,4,19,Basic,Annual,559,20,0
2543,59,Male,29,15,5,15,Premium,Monthly,441,15,0
2544,58,Female,54,21,8,9,Premium,Monthly,384,16,0
2545,33,Female,29,26,1,6,Basic,Quarterly,677,19,0
2546,31,Female,50,19,5,10,Standard,Quarterly,819,9,0
2547,27,Male,38,14,10,21,Premium,Annual,307,10,1
2548,35,Male,8,4,1,18,Premium,Quarterly,228,29,0
2549,62,Male,34,30,5,15,Premium,Annual,583,26,0
2550,57,Male,28,6,6,30,Standard,Annual,146,21,1
2551,28,Female,39,25,6,23,Premium,Monthly,642,15,1
2552,64,Female,18,19,0,5,Basic,Monthly,552,13,0
2553,61,Male,11,28,8,21,Basic,Annual,931,15,0
2554,42,Male,46,24,1,20,Standard,Monthly,577,23,0
2555,47,Male,56,12,3,4,Premium,Annual,173,20,0
2556,55,Male,42,14,2,24,Standard,Monthly,635,6,0
2557,35,Female,45,26,0,7,Basic,Annual,992,23,0
2558,22,Male,2,22,9,14,Basic,Monthly,414,26,0
2559,20,Male,60,7,4,8,Basic,Monthly,366,20,0
2560,45,Male,33,13,0,9,Premium,Quarterly,666,21,0
2561,57,Male,10,28,7,18,Standard,Annual,552,23,0
2562,43,Female,53,7,9,2,Premium,Quarterly,575,12,0
2563,57,Male,2,7,1,29,Premium,Quarterly,705,20,0
2564,24,Male,33,1,9,30,Premium,Annual,952,11,1
2565,20,Male,19,12,4,22,Basic,Monthly,810,1,0
2566,51,Male,49,27,2,10,Premium,Monthly,271,17,0
2567,44,Female,35,20,0,23,Premium,Monthly,452,24,1
2568,64,Male,30,16,2,6,Premium,Quarterly,998,18,0
2569,24,Female,20,17,7,26,Premium,Monthly,585,9,1
2570,28,Male,7,26,9,1,Standard,Annual,663,13,0
2571,46,Female,42,13,10,4,Standard,Quarterly,561,21,0
2572,58,Male,24,6,0,5,Basic,Monthly,608,24,0
2573,53,Male,9,2,8,22,Premium,Annual,102,29,1
2574,47,Female,44,4,6,30,Standard,Annual,937,30,1
2575,25,Female,11,21,6,16,Standard,Annual,925,26,0
2576,46,Male,38,26,2,29,Basic,Quarterly,541,25,0
2577,47,Male,48,18,4,30,Premium,Quarterly,845,15,0
2578,21,Female,17,29,2,12,Premium,Quarterly,946,9,0
2579,56,Male,55,9,8,17,Basic,Monthly,516,26,1
2580,53,Male,34,16,2,22,Basic,Quarterly,733,29,0
2581,30,Male,18,8,0,4,Standard,Monthly,873,22,0
2582,46,Female,54,8,10,20,Basic,Quarterly,197,9,1
2583,49,Female,6,24,4,17,Standard,Annual,501,26,0
2584,56,Male,12,19,1,25,Premium,Annual,873,22,0
2585,21,Male,44,25,1,13,Standard,Annual,671,10,0
2586,61,Male,51,14,2,19,Premium,Annual,760,20,0
2587,41,Male,31,18,10,13,Premium,Monthly,203,17,0
2588,18,Female,45,13,1,0,Premium,Annual,219,27,0
2589,36,Female,38,29,9,17,Premium,Annual,179,17,1
2590,36,Female,13,24,1,22,Standard,Annual,486,23,1
2591,35,Female,49,23,6,30,Basic,Quarterly,978,19,1
2592,53,Female,48,8,3,2,Standard,Annual,193,5,0
2593,41,Male,57,17,3,20,Standard,Quarterly,914,23,0
2594,51,Male,31,20,3,5,Standard,Quarterly,302,17,0
2595,32,Female,16,29,10,28,Basic,Monthly,428,20,1
2596,46,Male,53,17,9,1,Premium,Annual,496,10,0
2597,22,Female,52,18,9,20,Standard,Annual,999,15,1
2598,27,Male,11,10,3,15,Basic,Quarterly,713,14,0
2599,33,Male,7,20,9,26,Basic,Annual,386,12,0
2600,55,Male,59,2,2,19,Premium,Quarterly,755,14,0
2601,22,Male,26,18,3,5,Premium,Monthly,640,6,0
2602,53,Male,55,8,0,22,Standard,Quarterly,227,25,0
2603,27,Female,23,30,1,17,Standard,Annual,488,2,0
2604,33,Female,39,15,3,27,Standard,Annual,541,14,0
2605,40,Male,16,21,7,27,Premium,Quarterly,117,11,0
2606,55,Male,47,8,10,16,Premium,Quarterly,825,10,1
2607,29,Male,13,14,9,23,Basic,Monthly,941,12,0
2608,38,Female,33,24,6,9,Basic,Annual,738,2,0
2609,36,Male,56,30,10,0,Standard,Monthly,493,14,0
2610,22,Female,21,16,5,0,Basic,Annual,892,12,0
2611,26,Female,13,29,2,17,Premium,Annual,654,11,0
2612,50,Female,29,26,0,15,Standard,Monthly,101,29,0
2613,18,Female,9,30,3,13,Standard,Quarterly,765,13,0
2614,33,Female,58,17,0,0,Premium,Quarterly,273,30,0
2615,51,Male,41,23,4,4,Basic,Annual,521,20,0
2616,64,Male,32,6,1,12,Premium,Quarterly,120,22,0
2617,35,Female,50,29,0,13,Standard,Annual,783,28,0
2618,48,Female,53,11,0,15,Premium,Annual,259,18,0
2619,39,Male,27,24,1,21,Premium,Monthly,809,20,0
2620,30,Male,15,3,3,22,Standard,Monthly,203,29,0
2621,51,Female,53,27,0,14,Basic,Monthly,191,21,0
2622,61,Female,57,5,4,29,Standard,Monthly,196,9,1
2623,20,Female,27,3,7,29,Basic,Quarterly,946,18,1
2624,58,Male,34,22,10,20,Basic,Annual,281,13,1
2625,63,Female,29,21,4,21,Premium,Annual,841,10,0
2626,34,Female,57,13,2,19,Standard,Quarterly,367,2,0
2627,20,Male,1,6,2,24,Basic,Monthly,852,7,0
2628,37,Male,39,28,8,11,Standard,Monthly,594,1,0
2629,54,Male,28,11,3,1,Basic,Annual,918,8,0
2630,59,Male,37,15,3,23,Premium,Quarterly,659,14,0
2631,37,Female,31,9,6,21,Basic,Annual,228,4,1
2632,65,Female,41,9,8,12,Premium,Monthly,997,8,0
2633,44,Female,2,9,4,5,Standard,Annual,221,19,0
2634,42,Female,29,4,9,5,Premium,Quarterly,678,23,0
2635,22,Female,32,4,0,21,Premium,Quarterly,146,22,1
2636,49,Female,52,14,4,28,Standard,Annual,489,14,1
2637,38,Male,53,27,9,1,Standard,Monthly,382,17,0
2638,35,Female,28,19,2,23,Basic,Monthly,417,15,1
2639,41,Male,36,5,1,11,Premium,Annual,115,24,0
2640,40,Male,51,21,5,3,Premium,Monthly,881,15,0
2641,49,Male,34,8,5,13,Standard,Annual,268,4,0
2642,43,Female,36,29,8,8,Basic,Quarterly,349,8,0
2643,29,Female,29,20,3,3,Premium,Annual,978,25,0
2644,39,Female,53,25,4,12,Premium,Annual,708,16,0
2645,65,Male,15,12,4,7,Basic,Quarterly,710,18,0
2646,40,Female,11,21,6,0,Premium,Quarterly,556,7,0
2647,24,Male,27,19,5,26,Basic,Quarterly,848,10,1
2648,24,Male,42,28,8,29,Basic,Quarterly,745,17,1
2649,30,Male,4,19,5,18,Standard,Annual,267,12,0
2650,29,Male,29,4,5,29,Basic,Monthly,416,20,1
2651,28,Female,53,3,10,15,Basic,Monthly,506,13,0
2652,50,Male,36,7,8,9,Standard,Monthly,457,24,0
2653,50,Male,23,2,4,3,Basic,Monthly,275,25,0
2654,38,Male,35,9,0,24,Basic,Quarterly,864,8,0
2655,20,Female,28,14,3,20,Premium,Monthly,917,4,0
2656,36,Female,52,28,1,24,Standard,Annual,257,7,1
2657,55,Male,41,28,4,13,Premium,Monthly,708,10,0
2658,30,Male,24,10,9,2,Premium,Annual,211,15,0
2659,26,Male,30,30,2,16,Standard,Annual,214,9,0
2660,49,Female,30,26,2,24,Standard,Quarterly,546,6,0
2661,34,Female,21,28,8,6,Premium,Annual,527,24,0
2662,21,Male,23,17,5,3,Premium,Quarterly,345,10,0
2663,65,Male,1,4,0,1,Standard,Quarterly,145,4,0
2664,36,Male,55,8,4,23,Standard,Annual,313,1,0
2665,65,Female,58,6,3,28,Standard,Annual,704,7,0
2666,45,Female,15,15,7,1,Basic,Monthly,391,16,0
2667,52,Female,56,16,1,6,Standard,Monthly,806,23,0
2668,61,Female,42,4,6,10,Standard,Monthly,454,28,1
2669,36,Female,55,3,8,2,Standard,Annual,533,19,0
2670,58,Female,46,10,1,12,Basic,Annual,251,28,0
2671,26,Male,47,6,6,14,Basic,Annual,669,4,0
2672,51,Female,55,21,7,2,Standard,Quarterly,672,27,0
2673,23,Female,58,30,10,7,Premium,Annual,193,26,0
2674,26,Male,41,29,0,28,Standard,Monthly,304,2,0
2675,25,Female,56,20,1,8,Premium,Quarterly,441,16,0
2676,57,Female,44,3,4,14,Basic,Monthly,516,6,1
2677,36,Male,18,30,10,14,Basic,Quarterly,855,22,0
2678,38,Male,20,24,0,18,Standard,Monthly,335,20,0
2679,25,Male,29,25,1,23,Premium,Quarterly,395,15,0
2680,30,Male,41,24,9,16,Basic,Annual,528,23,1
2681,55,Female,38,20,2,5,Basic,Quarterly,519,1,0
2682,27,Male,51,16,8,0,Basic,Monthly,548,14,0
2683,30,Male,1,27,4,5,Premium,Annual,700,8,0
2684,31,Male,42,6,3,29,Standard,Monthly,271,12,0
2685,52,Male,24,8,3,12,Premium,Annual,639,24,0
2686,60,Male,48,9,1,29,Basic,Quarterly,199,20,0
2687,51,Male,10,19,0,20,Basic,Quarterly,348,22,0
2688,36,Male,39,9,9,16,Basic,Quarterly,719,16,1
2689,19,Female,36,10,9,21,Premium,Annual,663,16,1
2690,39,Male,56,12,9,22,Premium,Quarterly,726,22,1
2691,38,Male,7,23,9,27,Basic,Quarterly,620,10,0
2692,51,Male,53,30,2,18,Standard,Monthly,820,18,0
2693,37,Female,53,19,10,14,Premium,Annual,215,8,0
2694,61,Male,26,3,6,21,Standard,Monthly,228,1,1
2695,41,Male,21,30,1,15,Standard,Monthly,274,16,0
2696,65,Male,57,7,5,10,Basic,Monthly,145,28,0
2697,33,Female,34,23,1,2,Standard,Monthly,881,2,0
2698,40,Male,27,20,8,15,Premium,Quarterly,976,7,0
2699,21,Male,60,30,2,11,Basic,Quarterly,157,19,0
2700,48,Male,57,14,0,20,Standard,Annual,526,2,0
2701,39,Male,46,22,8,23,Basic,Annual,702,30,1
2702,33,Male,30,22,5,18,Basic,Monthly,975,1,1
2703,48,Male,39,18,5,1,Basic,Monthly,680,13,0
2704,34,Female,54,19,9,2,Premium,Quarterly,323,19,0
2705,23,Male,36,16,0,19,Basic,Annual,373,21,0
2706,65,Female,37,24,7,19,Basic,Annual,588,25,1
2707,31,Female,26,12,1,6,Premium,Annual,996,21,0
2708,39,Male,27,2,4,30,Basic,Quarterly,501,24,0
2709,30,Female,2,11,1,25,Premium,Quarterly,738,6,0
2710,63,Male,6,22,6,23,Standard,Annual,677,28,0
2711,58,Male,40,12,3,28,Premium,Quarterly,952,9,0
2712,31,Female,31,18,6,15,Standard,Quarterly,703,9,0
2713,22,Female,13,3,6,29,Premium,Quarterly,227,21,1
2714,63,Male,42,19,7,15,Basic,Quarterly,132,30,0
2715,57,Female,32,22,0,0,Standard,Quarterly,168,24,0
2716,25,Male,59,18,2,16,Basic,Monthly,132,20,0
2717,21,Male,41,7,7,20,Premium,Annual,366,5,1
2718,49,Male,6,24,10,26,Basic,Annual,720,26,0
2719,58,Male,51,15,6,6,Basic,Monthly,364,20,0
2720,36,Male,19,8,5,24,Premium,Annual,144,14,0
2721,54,Female,8,15,4,5,Basic,Annual,351,21,0
2722,46,Female,47,13,4,4,Basic,Monthly,238,29,0
2723,19,Male,59,24,0,24,Premium,Quarterly,715,8,0
2724,56,Male,22,24,4,7,Basic,Quarterly,338,3,0
2725,63,Male,10,21,7,9,Premium,Quarterly,581,30,0
2726,62,Male,41,12,7,4,Basic,Annual,949,21,0
